!datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Surface_Level_Barometric_Pressure_pascal	Air_Temperature_celsius	Relative_Humidity_percent	Cloud_Cover_decimalFraction	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerSecond
1979-08-08 00:00:00	2.8174153	0	101001.22	11.544489	86.579208	0.86239581	253.6024	1.069673e-07
1979-08-09 00:00:00	3.5798985	0	100841.88	12.156396	76.039322	0.52766526	401.35999	5.9248381e-08
1979-08-10 00:00:00	3.4750328	0	101149.77	13.379572	86.738419	0.89822212	228.0003	6.148775e-08
1979-08-11 00:00:00	3.5429954	0	101382.95	15.06109	94.264732	1	135.41142	3.7447899e-08
1979-08-12 00:00:00	3.9565674	0	101233.22	15.023035	96.130234	1	103.19742	1.6453436e-07
1979-08-13 00:00:00	2.9869279	0	100656.55	12.755884	88.939713	0.96701918	183.74623	1.155201e-07
1979-08-14 00:00:00	4.9708128	0	99124.234	11.318292	93.414581	1	70.653128	3.1660602e-07
1979-08-15 00:00:00	3.7884311	0	100581.69	11.06933	82.586952	0.67264317	327.184	7.6599179e-08
1979-08-16 00:00:00	4.1194765	0	100265.36	11.849969	89.294312	1	81.408727	1.6761778e-07
1979-08-17 00:00:00	3.5130205	0	100942.12	12.812158	77.344452	0.72334528	299.82935	1.0009018e-08
1979-08-18 00:00:00	2.3869037	0	101864.65	12.267969	77.375351	0.61717199	339.66067	2.2418542e-08
1979-08-19 00:00:00	3.7886102	0	101985.14	12.504358	84.166252	0.83714424	242.01066	1.4442994e-08
1979-08-20 00:00:00	4.0406762	0	101602.56	11.843286	88.387482	1	126.80307	6.120943e-08
1979-08-21 00:00:00	4.0114841	0	101497.05	10.604425	84.118088	0.83039467	242.90054	4.2376902e-08
1979-08-22 00:00:00	4.2765146	0	101206.7	10.487054	81.269279	0.72661745	287.24985	4.5422759e-08
1979-08-23 00:00:00	5.1274146	0	100748.45	10.990198	84.849915	0.93649861	185.40856	9.398222e-08
1979-08-24 00:00:00	3.1932337	0	101108.73	11.564966	77.052361	0.88196697	211.95105	5.7973382e-08
1979-08-25 00:00:00	2.242819	0	100665.09	13.086694	89.135849	0.99459966	149.05375	5.4994318e-08
1979-08-26 00:00:00	2.1275464	0	101799.83	13.257898	70.006348	0.63262027	310.71772	0
